 18.800 0.660687E-02 0.108353E-02 0.121302E-01 0.835288E-04 0.146426E-03 0.206316E-04
 18.900 0.655119E-02 0.107440E-02 0.120280E-01 0.829802E-04 0.145464E-03 0.204961E-04
 19.000 0.649622E-02 0.106538E-02 0.119271E-01 0.824376E-04 0.144513E-03 0.203621E-04
 19.100 0.644193E-02 0.105648E-02 0.118274E-01 0.819007E-04 0.143572E-03 0.202295E-04
 19.200 0.638834E-02 0.104769E-02 0.117290E-01 0.813697E-04 0.142641E-03 0.200983E-04
 19.300 0.633541E-02 0.103901E-02 0.116318E-01 0.808443E-04 0.141720E-03 0.199685E-04
 19.400 0.628315E-02 0.103044E-02 0.115359E-01 0.803246E-04 0.140809E-03 0.198402E-04
 19.500 0.623154E-02 0.102197E-02 0.114411E-01 0.798104E-04 0.139908E-03 0.197132E-04
 19.600 0.618056E-02 0.101361E-02 0.113475E-01 0.793016E-04 0.139016E-03 0.195875E-04
 19.700 0.613022E-02 0.100536E-02 0.112551E-01 0.787982E-04 0.138133E-03 0.194632E-04
 19.800 0.608049E-02 0.997201E-03 0.111638E-01 0.783001E-04 0.137260E-03 0.193401E-04
 19.900 0.603138E-02 0.989147E-03 0.110736E-01 0.778073E-04 0.136396E-03 0.192184E-04
 20.000 0.598286E-02 0.981189E-03 0.109845E-01 0.773195E-04 0.135541E-03 0.190979E-04
 20.100 0.593494E-02 0.973329E-03 0.108965E-01 0.768368E-04 0.134695E-03 0.189787E-04
 20.200 0.588759E-02 0.965565E-03 0.108096E-01 0.763591E-04 0.133858E-03 0.188607E-04
 20.300 0.584082E-02 0.957894E-03 0.107237E-01 0.758864E-04 0.133029E-03 0.187439E-04
 20.400 0.579461E-02 0.950315E-03 0.106389E-01 0.754185E-04 0.132209E-03 0.186284E-04
 20.500 0.574895E-02 0.942827E-03 0.105551E-01 0.749554E-04 0.131397E-03 0.185140E-04
 20.600 0.570383E-02 0.935428E-03 0.104722E-01 0.744970E-04 0.130593E-03 0.184008E-04
 20.700 0.565925E-02 0.928117E-03 0.103904E-01 0.740433E-04 0.129798E-03 0.182887E-04
